COLL,COURSE,CRED,CREDagg,CRN,CRNagg,DELIVERY,PROFS,ROOM,TERM,TIMEBLOCK,TITLE
AR,PSYC 255:20,3,3,58297,58297,In-Person,"Prusaczyk, Elvira",MULH4032,2ND,Z1/Z2,Social Psychology
AR,PSYC 257:11,3,3,58750,58750,In-Person,"Lively, Christopher",MULH3030,1ST,Z1/Z2,Practicum I
AR,PSYC 257:12,3,3,58751,58751,In-Person,"Lively, Christopher",SCHW156,1ST,Z7/Z8,Practicum I
AR,PSYC 261:11,3,3,58609,58609,In-Person,"Corbit, John",MULH3034,1ST,U7/U8,Developmental Psychology I
AR,PSYC 261:12,3,3,58611,58611,In-Person,"Corbit, John",BB237,1ST,Z7/Z8,Developmental Psychology I
AR,PSYC 261L:11,0,0,58613,58613,In-Person,"Overmars, Janea",SCHW190,1ST,A4,PSYC 261 Lab
AR,PSYC 261L:12,0,0,58614,58614,In-Person,"Overmars, Janea",SCHW190,1ST,B4,PSYC 261 Lab
AR,PSYC 261L:13,0,0,58615,58615,In-Person,"Overmars, Janea",MSBC117,1ST,B5,PSYC 261 Lab
AR,PSYC 261L:14,0,0,58616,58616,In-Person,"Overmars, Janea",MSBC117,1ST,C5,PSYC 261 Lab
AR,PSYC 261L:15,0,0,58617,58617,In-Person,"MacDonald, Sara",BB305,1ST,A6,PSYC 261 Lab
AR,PSYC 261L:16,0,0,58618,58618,In-Person,"MacDonald, Sara",BB305,1ST,L5,PSYC 261 Lab
AR,PSYC 262:21,3,3,58610,58610,In-Person,"Callaghan, Tara",MULH3034,2ND,U7/U8,Developmental Psychology II
AR,PSYC 262:22,3,3,58612,58612,In-Person,"Callaghan, Tara",CO120,2ND,Z7/Z8,Developmental Psychology II
AR,PSYC 262L:21,0,0,58619,58619,In-Person,"Overmars, Janea",CO265,2ND,A4,PSYC 262 Lab
AR,PSYC 262L:22,0,0,58620,58620,In-Person,"Overmars, Janea",CO265,2ND,B4,PSYC 262 Lab
AR,PSYC 262L:23,0,0,58621,58621,In-Person,"Overmars, Janea",MSBC117,2ND,B5,PSYC 262 Lab
AR,PSYC 262L:24,0,0,58622,58622,In-Person,"Overmars, Janea",MSBC117,2ND,C5,PSYC 262 Lab
AR,PSYC 262L:25,0,0,58623,58623,In-Person,"MacDonald, Sara",BB305,2ND,A6,PSYC 262 Lab
AR,PSYC 262L:26,0,0,58624,58624,In-Person,"MacDonald, Sara",BB305,2ND,L5,PSYC 262 Lab
AR,PSYC 291:11,3,3,54051,54051,In-Person,"Lomore, Christine",MULH2030,1ST,U1/U2,Research Methods
AR,PSYC 291:12,3,3,57580,57580,In-Person,"Lomore, Christine",MULH3030,1ST,X1/X2,Research Methods
AR,PSYC 291L:11,0,0,54053,54053,In-Person,"MacDonald, Sara",SCHW190,1ST,B5,PSYC 291 Lab
AR,PSYC 291L:12,0,0,54054,54054,In-Person,"MacDonald, Sara",SCHW190,1ST,K2,PSYC 291 Lab
AR,PSYC 291L:13,0,0,54055,54055,In-Person,"MacDonald, Sara",SCHW190,1ST,K4,PSYC 291 Lab
AR,PSYC 291L:14,0,0,54056,54056,In-Person,"MacDonald, Sara",SCHW190,1ST,L4,PSYC 291 Lab
AR,PSYC 292:21,3,3,54052,54052,In-Person,"Lomore, Christine",MULH2032,2ND,U1/U2,Stats for Psych Research
AR,PSYC 292:22,3,3,55415,55415,In-Person,"McCormick, Peter",MULH2030,2ND,X1/X2,Stats for Psych Research
AR,PSYC 292L:21,0,0,54057,54057,In-Person,"Neville-MacLean, Sherry",SCHW256,2ND,W5,PSYC 292 Lab
AR,PSYC 292L:22,0,0,54059,54059,In-Person,"Neville-MacLean, Sherry",SCHW256,2ND,Z1,PSYC 292 Lab
AR,PSYC 292L:23,0,0,54060,54060,In-Person,"Neville-MacLean, Sherry",SCHW256,2ND,X4,PSYC 292 Lab
AR,PSYC 301:10,3,3,50018,50018,Online-Scheduled Delivery,"Snow, Mark",ONLINE,1ST,W7/W8,History & Theory Psychology I
AR,PSYC 313:10,3,3,57823,57823,In-Person,"Austen, Erin",MULH3030,1ST,O1/O2,Health Psychology
AR,PSYC 327:10,3,3,58627,58627,In-Person,"McKenna, John",SCHW205,1ST,X4/X5,The Psychology of Pain
AR,PSYC 328:20,3,3,58628,58628,In-Person,"McKenna, John",MULH2030,2ND,O4/O5,Mechanisms of Pain & Analgesia
AR,PSYC 353:11,3,3,58011,58011,Online-Scheduled Delivery,"Snow, Mark",ONLINE,1ST,W1/W2,Psychology of Personality
AR,PSYC 353:12,3,3,58808,58808,Online-Scheduled Delivery,"Snow, Mark",ONLINE,1ST,Z1/Z2,Psychology of Personality
AR,PSYC 356:10,3,3,58927,58927,In-Person,"Watt, Margo",GM001,1ST,Z4/Z5,Practicum II
AR,PSYC 362:10,3,3,58630,58630,In-Person,"Austen, Erin",MULH4034,1ST,U1/U2,Applied Psychology: Health
AR,PSYC 363:66,3,3,58877,58877,Online-No Scheduled Delivery,"Haynes, Graeme",Online,1ST,TBA,Applied Psychology: Society
AR,PSYC 364:20,3,3,58580,58580,In-Person,"Prusaczyk, Elvira",MULH2032,2ND,U7/U8,Psychology of Gender
AR,PSYC 372:20,3,3,58048,58048,In-Person,"Corbit, John",BB337,2ND,W4/W5,Cultural Psychology
AR,PSYC 372:66,3,3,58878,58878,Online-No Scheduled Delivery,"Corbit, John",Online,1ST,TBA,Cultural Psychology
AR,PSYC 373:20,3,3,57801,57801,In-Person,"Berrigan, Lindsay",MULH4030,2ND,X4/X5,Human Neuropsychology
AR,PSYC 374:66,3,3,58902,58902,Online-No Scheduled Delivery,"Corbit, John",Online,2ND,TBA,Human Dev Across Cultures
AR,PSYC 376:11,3,3,50026,50026,In-Person,"Weaver, Angela",MULH4030,1ST,W1/W2,Intro to Psychopathology
AR,PSYC 376:12,3,3,57583,57583,In-Person,"Lambe, Laura",MULH2034,1ST,Z1/Z2,Intro to Psychopathology
AR,PSYC 376:20,3,3,52869,52869,In-Person,"Weaver, Angela",CO120,2ND,W1/W2,Intro to Psychopathology
AR,PSYC 378:10,3,3,51827,51827,In-Person,"Weaver, Angela",CO120,1ST,O4/O5,Human Sexuality
AR,PSYC 379:21,3,3,50593,50593,In-Person,"Lambe, Laura",CO110,2ND,Z1/Z2,Intro to Clinical Psychology
AR,PSYC 379:22,3,3,57584,57584,In-Person,"Lambe, Laura",MULH4034,2ND,X4/X5,Intro to Clinical Psychology
AR,PSYC 381:10,3,3,55424,55424,In-Person,"Watt, Margo",KC1018,1ST,Z7/Z8,Correctional Psychology
AR,PSYC 382:20,3,3,55425,55425,In-Person,"Lively, Christopher",MULH4034,2ND,W4/W5,Psychology & Law
AR,PSYC 383:20,3,3,58645,58645,In-Person,"Thompson, Kara",CO120,2ND,O4/O5,Adolescence and Adulthood
AR,PSYC 384:20,3,3,57897,57897,In-Person,"Mazerolle, Erin",SCHW289,2ND,U7/U8,ST: Cognitive Neuroscience
AR,PSYC 387:20,3,3,58585,58585,In-Person,"Redden, Ralph",MULH3034,2ND,X4/X5,ST: Attention
AR,PSYC 391:10,0,0,51184,51184,In-Person,"Mazerolle, Erin",MULH4032,1ST,O8/X8,Junior Seminar
AR,PSYC 394:10,3,3,53681,53681,In-Person,"Mazerolle, Erin",CO110,1ST,Z1/Z2,Adv Psychological Research
AR,PSYC 394L:11,0,0,53682,53682,In-Person,"Mazerolle, Erin; Neville-MacLean, Sherry",SCHW256,1ST,X2,PSYC 394 Lab
AR,PSYC 394L:12,0,0,53683,53683,In-Person,"Mazerolle, Erin; Neville-MacLean, Sherry",SCHW256,1ST,O5,PSYC 394 Lab
AR,PSYC 421:20,3,3,58584,58584,In-Person,"Redden, Ralph",AX113,2ND,X1/X2,Adv Topics in Cognition
AR,PSYC 432:10,3,3,58625,58625,In-Person,"Berrigan, Lindsay",AX113,1ST,U7/W4,Behavioral Neuroscience II
AR,PSYC 442:20,3,3,57854,57854,In-Person,"Koch, Erika",AX113,2ND,Z1/Z2,Adv Social & Personality Psyc
AR,PSYC 457:20,3,3,58644,58644,In-Person,"Watt, Margo",MULH4034,2ND,Z4/Z5,Practicum III
AR,PSYC 462:20,3,3,57588,57588,In-Person,"Corbit, John",AX113,2ND,O7/W8,Perceptual and Cognitive Dev
AR,PSYC 490:00,6,6,40885,40885,In-Person,"Mazerolle, Erin",,FULL,TBA,Honours Thesis
AR,PSYC 491:10,0,0,51185,51185,In-Person,"Mazerolle, Erin",MULH4032,1ST,O8/X8,Senior Seminar
AR,PSYC 498:10,3,3,58583,58583,In-Person,"Austen, Erin",AX113,1ST,X4/Z4,ST: Advanced Health
AR,RELS 103:10,3,3,55513,55513,In-Person,"Penner, Ken",MULH2034,1ST,L4/L5/L6,World Religions: Need to Know
AR,RELS 103:20,3,3,55514,55514,In-Person,"Kennedy, Robert",MULH2032,2ND,L4/L5/L6,World Religions: Need to Know
AR,RELS 117:21,3,3,53295,53295,In-Person,"Kennedy, Robert",MULH2032,2ND,W7/W8,Ethical Principles for Health
AR,RELS 117:22,3,3,53389,53389,In-Person,"Kennedy, Robert",CO242,2ND,O4/O5,Ethical Principles for Health
AR,RELS 198:10,3,3,58926,58926,In-Person,"Penner, Ken",BB305,1ST,K4/K5/K6,ST: Introductory Greek I
AR,RELS 209:10,3,3,58324,58324,In-Person,"Darwish, Linda",SCHW289,1ST,S4/S5,Beginning Arabic
AR,RELS 210:20,3,3,58315,58315,In-Person,"Anderson, Matthew",MULH2032,2ND,W4/W5,The Bible and Film
AR,RELS 215:20,3,3,58699,58699,In-Person,"Follert, Michael",MULH4030,2ND,E4,Sociology of Religion
AR,RELS 216:20,3,3,57551,57551,In-Person,"Penner, Ken",MULH2070,2ND,O1/O2,Superheroes and Supernatural
AR,RELS 219:10,3,3,58473,58473,In-Person,"Harrington, Nathaniel",IM202,1ST,U7/U8,Celtic Paganism
AR,RELS 221:10,3,3,58316,58316,In-Person,"Anderson, Matthew",MULH3030,1ST,X4/X5,Religion & Environment
AR,RELS 222:10,3,3,58317,58317,In-Person,"Kennedy, Robert",MULH4022,1ST,U7/U8,Fantastic Beasts
AR,RELS 225:66,3,3,58880,58880,Online-No Scheduled Delivery,"Blanchard, Marie-Josée",Online,1ST,TBA,Cults & Alternative Religions
AR,RELS 225:67,3,3,55293,55293,Online-No Scheduled Delivery,"Blanchard, Marie-Josée",,1ST,TBA,Cults & Alternative Religions
AR,RELS 235:10,3,3,58318,58318,In-Person,"Altenburg, Gerjan",BB337,1ST,X1/X2,Hinduism & Buddhism
AR,RELS 241:20,3,3,58707,58707,In-Person,"Parks, Sara",BB237,2ND,U7/U8,Greek and Roman Mythology
AR,RELS 254:10,3,3,58319,58319,In-Person,"Darwish, Linda",NT412,1ST,A4/A5/A6,Islam
AR,RELS 265:10,3,3,58322,58322,In-Person,"Parks, Sara",CO120,1ST,W4/W5,Intro to the Gospels
AR,RELS 283:10,3,3,58320,58320,In-Person,"Parks, Sara",MULH2032,1ST,R4/R5,Apocalypses
AR,RELS 297:20,3,3,58832,58832,In-Person,"Altenburg, Gerjan",MULH3032,2ND,U1/U2,ST: History/Philosophy of Yoga
AR,RELS 298:10,3,3,58833,58833,In-Person,"Hashemi, Adel",MULH2034,1ST,E6,ST: Death and Dying
AR,RELS 315:10,3,3,56776,56776,In-Person,"Altenburg, Gerjan",MULH3022,1ST,Z1/Z2,Authentic Power & Gender
AR,RELS 325:20,3,3,58323,58323,In-Person,"Parks, Sara",CO242,2ND,U4/U5,Early Christian Women
AR,RELS 327:10,3,3,58327,58327,In-Person,"Altenburg, Gerjan",MULH3026,1ST,U4/U5,Buddhist Thought
AR,RELS 333:10,3,3,58830,58830,In-Person,"Hashemi, Adel",MULH4030,1ST,E7,"Religion, Violence & Peace"
AR,RELS 336:66,3,3,58874,58874,Online-No Scheduled Delivery,"Stan, Lavinia",Online,1ST,TBA,Religion and Politics
AR,RELS 365:10,3,3,58326,58326,In-Person,"Kennedy, Robert",NT612,1ST,W7/W8,Medieval Christianity
AR,RELS 374:20,3,3,58831,58831,In-Person,"Hashemi, Adel",MULH4030,2ND,E7,Modern and Contemporary Islam
AR,RELS 375:66,3,3,58889,58889,Online-No Scheduled Delivery,"Darwish, Linda",Online,1ST,TBA,Islam in Canada
AR,RELS 397:20,3,3,58834,58834,In-Person,"Hashemi, Adel",MULH4022,2ND,E6,ST: Modern Iran
AR,RELS 399:10,3,3,58825,58825,In-Person,"Kennedy, Robert",SCHW290,1ST,O4/O5,ST: Healthcare Ethics
AR,RELS 401:20,3,3,58329,58329,In-Person,"Altenburg, Gerjan",MULH3024,2ND,Z1/Z2,Approaches to Sexuality
AR,RELS 404:10,3,3,58321,58321,In-Person,"Penner, Ken",NT412,1ST,O1/O2,Dead Sea Scrolls
AR,RELS 414:20,3,3,58328,58328,In-Person,"Altenburg, Gerjan",NT412,2ND,Z7/Z8,Ancient Indian Myth & Ritual
SC,SMGT 101:11,3,3,57381,57381,In-Person,"Hood, Michael (Jonathan)",GM001,1ST,Z1/Z2,Intro to Sport Management
SC,SMGT 101:12,3,3,58578,58578,In-Person,"Hood, Michael (Jonathan)",KC2020-21,1ST,Z7/Z8,Intro to Sport Management
SC,SMGT 101:20,3,3,56741,56741,Online-Scheduled Delivery,"Robertson, Vanessa",ONLINE,2ND,E5,Intro to Sport Management
SC,SMGT 322:10,3,3,58579,58579,In-Person,"Hood, Michael (Jonathan)",KC1018A,1ST,W7/W8,HRM in Sport Organizations
SC,SMGT 327:20,3,3,57382,57382,In-Person,"Hood, Michael (Jonathan)",ASCHL207,2ND,Z1/Z2,Sport Ethics & Law
SC,SMGT 423:20,3,3,57383,57383,In-Person,"Hood, Michael (Jonathan)",KC1018A,2ND,Z7/Z8,Sports Marketing
AR,SOCI 101:11,3,3,52672,52672,In-Person,"Mallory, Peter",MULH4034,1ST,O1/O2,Introduction to Sociology I
AR,SOCI 101:12,3,3,51971,51971,In-Person,"Follert, Michael",CO120,1ST,Z7/Z8,Introduction to Sociology I
AR,SOCI 101:13,3,3,51973,51973,In-Person,"Garrod, Joel",MULH3030,1ST,U4/U5,Introduction to Sociology I
AR,SOCI 101:14,3,3,51977,51977,In-Person,"Marmura, Stephen",MULH3034,1ST,W4/W5,Introduction to Sociology I
AR,SOCI 101:15,3,3,51979,51979,In-Person,"Banchani, Emmanuel",MULH2030,1ST,K1/K2/K3,Introduction to Sociology I
AR,SOCI 101:16,3,3,54248,54248,In-Person,"Lynes, David",SCHW205,1ST,Z7/Z8,Introduction to Sociology I
AR,SOCI 101:20,3,3,52668,52668,In-Person,"Follert, Michael",SCHW215,2ND,Z1/Z2,Introduction to Sociology I
AR,SOCI 101:66,3,3,58892,58892,Online-No Scheduled Delivery,"MacDonald, Donna",Online,1ST,TBA,Introduction to Sociology I
AR,SOCI 102:10,3,3,58658,58658,In-Person,"Follert, Michael",IM114,1ST,Z1/Z2,Introduction to Sociology II
AR,SOCI 102:21,3,3,51972,51972,In-Person,"Lynes, David",MULH2034,2ND,Z7/Z8,Introduction to Sociology II
AR,SOCI 102:22,3,3,51974,51974,In-Person,"Garrod, Joel",SCHW256,2ND,U4/U5,Introduction to Sociology II
AR,SOCI 102:23,3,3,51978,51978,In-Person,"Cormack, Patricia",MULH2034,2ND,K1/K2/K3,Introduction to Sociology II
AR,SOCI 102:24,3,3,51980,51980,In-Person,"Marmura, Stephen",MULH2034,2ND,W4/W5,Introduction to Sociology II
AR,SOCI 102:25,3,3,57312,57312,In-Person,"Banchani, Emmanuel",MULH4030,2ND,O1/O2,Introduction to Sociology II
AR,SOCI 102:26,3,3,58669,58669,In-Person,"Follert, Michael",CO110,2ND,Z7/Z8,Introduction to Sociology II
AR,SOCI 102:66,3,3,58903,58903,Online-No Scheduled Delivery,"MacDonald, Donna",Online,2ND,TBA,Introduction to Sociology II
AR,SOCI 202:20,3,3,58668,58668,In-Person,"Verberg, Norine",CO110,2ND,X4/X5,Research Principles & Practice
AR,SOCI 207:10,3,3,57313,57313,In-Person,"Olstead, Riley",MULH4034,1ST,Z7/Z8,Health Justice
AR,SOCI 207:20,3,3,56304,56304,In-Person,"Olstead, Riley",MULH3022,2ND,O1/O2,Health Justice
AR,SOCI 216:20,3,3,58659,58659,In-Person,"MacDonald, Donna",IM202,2ND,X1/X2,Canadian Society
AR,SOCI 218:10,3,3,56302,56302,In-Person,"Garrod, Joel",MULH3030,1ST,U7/U8,Social Inequality in Canada
AR,SOCI 221:10,3,3,58660,58660,In-Person,"Verberg, Norine",CO110,1ST,X4/X5,Marriage & Family Life
AR,SOCI 221:20,3,3,58661,58661,In-Person,"Verberg, Norine",MULH4030,2ND,Z7/Z8,Marriage & Family Life
AR,SOCI 227:20,3,3,58698,58698,In-Person,"Follert, Michael",MULH4030,2ND,E4,Sociology of Religion
AR,SOCI 231:66,3,3,58893,58893,Online-No Scheduled Delivery,"Curley, Evan",Online,1ST,TBA,Education in Canadian Society
AR,SOCI 237:10,3,3,58713,58713,In-Person,"Banchani, Emmanuel",MULH3030,1ST,Z7/Z8,Social Justice
AR,SOCI 238:20,3,3,58715,58715,In-Person,"Banchani, Emmanuel",MULH3034,2ND,O4/O5,Sociology of Youth
AR,SOCI 242:20,3,3,56303,56303,In-Person,"Marmura, Stephen",AX124,2ND,O4/O5,Technology & Society
AR,SOCI 244:10,3,3,58656,58656,In-Person,"Mallory, Peter",MULH4022,1ST,O4/O5,Cultures and Societies
AR,SOCI 251:10,3,3,56297,56297,In-Person,"Olstead, Riley",CO110,1ST,Z4/Z5,Deviance Theory
AR,SOCI 252:20,3,3,56305,56305,In-Person,"Olstead, Riley",MULH3030,2ND,O4/O5,Topics in Deviance
AR,SOCI 254:10,3,3,58697,58697,In-Person,"Follert, Michael",MULH4030,1ST,E4,Experiencing Social Class
AR,SOCI 298:10,3,3,58667,58667,In-Person,"Harling Stalker, L (Lynda)",SCHW290,1ST,W4/W5,ST: Roots and Routes
AR,SOCI 301:10,3,3,48854,48854,In-Person,"Lynes, David",MULH4022,1ST,Z4/Z5,Classical Social Theory
AR,SOCI 302:20,3,3,56299,56299,In-Person,"Cormack, Patricia",MULH3026,2ND,X4/X5,Topics in Contemporary Theory
AR,SOCI 302:22,3,3,58662,58662,In-Person,"Lynes, David",SCHW215,2ND,Z4/Z5,Topics in Contemporary Theory
AR,SOCI 304:10,3,3,53252,53252,In-Person,"Schwartz, Andrea",MULH4022,1ST,Z7/Z8,Feminist Theory
AR,SOCI 307:10,3,3,57310,57310,In-Person,"Harling Stalker, L (Lynda)",NT612,1ST,W1/W2,Qualitative Research Methods
AR,SOCI 311:10,3,3,57881,57881,In-Person,"MacDonald, Donna",CO120,1ST,X1/X2,Men & Masculinities
AR,SOCI 313:20,3,3,58717,58717,In-Person,"Banchani, Emmanuel",MULH3026,2ND,Z1/Z2,Conceptions of Disability
AR,SOCI 313:66,3,3,58904,58904,Online-No Scheduled Delivery,,Online,2ND,TBA,Conceptions of Disability
AR,SOCI 315:66,3,3,58894,58894,Online-No Scheduled Delivery,"Annett, Michelle",Online,1ST,TBA,Addictions
AR,SOCI 315:67,3,3,58906,58906,Online-No Scheduled Delivery,"Annett, Michelle",Online,2ND,TBA,Addictions
AR,SOCI 319:10,3,3,58663,58663,In-Person,"Verberg, Norine",MULH3026,1ST,Z7/Z8,Family Life Policies in Canada
AR,SOCI 331:10,3,3,57318,57318,In-Person,"Marmura, Stephen",SCHW289,1ST,U1/U2,Media Effects
AR,SOCI 337:10,3,3,58714,58714,In-Person,"Banchani, Emmanuel",MULH3024,1ST,E6,Black African Diaspora
AR,SOCI 341:10,3,3,56307,56307,In-Person,"Olstead, Riley",MULH3030,1ST,E4,Sociology of Agriculture
AR,SOCI 351:10,3,3,56308,56308,In-Person,"Lynes, David",SCHW190,1ST,W1/W2,Criminal Justice/Corrections I
AR,SOCI 374:66,3,3,58890,58890,Online-No Scheduled Delivery,"Darwish, Linda",Online,1ST,TBA,Islam in Canada
AR,SOCI 391:00,3,3,51092,51092,In-Person,"Garrod, Joel",NT612,FULL,K7,Junior Seminar
AR,SOCI 400:00,6,6,58853,58853,In-Person,"Harling Stalker, L (Lynda)",,FULL,TBA,Honours Sem & Thesis Research
AR,SOCI 421:20,3,3,58664,58664,In-Person,"Verberg, Norine",AX23A,2ND,O7/W8,"Ancestry, Soc & Personal Ident"
SC,SOCI 444:20,3,3,58665,58665,In-Person,"Marmura, Stephen",AX124,2ND,U1/U2,Science & Technology
AR,SOCI 491:00,0,0,51094,51094,In-Person,"Garrod, Joel",NT612,FULL,K7,Senior Seminar
AR,SOCI 498:20,3,3,58666,58666,In-Person,"Garrod, Joel",CO110,2ND,U7/U8,ST: Critical Political Economy
AR,SPAN 101:11,3,3,50459,50459,In-Person,"Tokarz, Wojciech",IM202,1ST,B1/B2/B3,Spanish for Beginners I
AR,SPAN 101:12,3,3,53979,53979,In-Person,"Paz MacKay, Maria",IM202,1ST,A4/A5/A6,Spanish for Beginners I
AR,SPAN 101:13,3,3,54462,54462,In-Person,"Tokarz, Wojciech",IM201,1ST,A7/A8/A9,Spanish for Beginners I
AR,SPAN 101:20,3,3,58344,58344,In-Person,"PAN - TBA,",IM114,2ND,C7/C8/C9,Spanish for Beginners I
AR,SPAN 101L:11,0,0,56561,56561,In-Person,"Maillet, David",IM210,1ST,C1,SPAN 101 Lab
AR,SPAN 101L:12,0,0,56562,56562,In-Person,"Maillet, David",IM210,1ST,B7,SPAN 101 Lab
AR,SPAN 101L:13,0,0,56563,56563,In-Person,"Maillet, David",IM210,1ST,A2,SPAN 101 Lab
AR,SPAN 101L:14,0,0,56564,56564,In-Person,"Maillet, David",IM210,1ST,L5,SPAN 101 Lab
AR,SPAN 101L:15,0,0,56565,56565,In-Person,"Maillet, David",IM210,1ST,K6,SPAN 101 Lab
AR,SPAN 101L:17,0,0,58075,58075,In-Person,"Maillet, David",,1ST,TBA,SPAN 101 Lab
AR,SPAN 101L:21,0,0,58345,58345,In-Person,"Maillet, David",IM210,2ND,K2,SPAN 101 Lab
AR,SPAN 101L:22,0,0,58346,58346,In-Person,"Maillet, David",,2ND,TBA,SPAN 101 Lab
AR,SPAN 102:21,3,3,50462,50462,In-Person,"PAN - TBA,",IM202,2ND,B1/B2/B3,Spanish for Beginners II
AR,SPAN 102:22,3,3,50463,50463,In-Person,"PAN - TBA,",IM201,2ND,A4/A5/A6,Spanish for Beginners II
AR,SPAN 102L:21,0,0,57022,57022,In-Person,"Maillet, David",IM210,2ND,C1,SPAN 102 Lab
AR,SPAN 102L:22,0,0,57023,57023,In-Person,"Maillet, David",IM210,2ND,K7,SPAN 102 Lab
AR,SPAN 102L:23,0,0,57486,57486,In-Person,"Maillet, David",,2ND,TBA,SPAN 102 Lab
AR,SPAN 221:10,3,3,49950,49950,In-Person,"Paz MacKay, Maria",IM202,1ST,B4/B5/B6,Intermediate Spanish I
AR,SPAN 221L:10,0,0,56569,56569,In-Person,"Maillet, David",IM210,1ST,K8,SPAN 221 Lab
AR,SPAN 221L:11,0,0,58347,58347,In-Person,"Maillet, David",,1ST,TBA,SPAN 221 Lab
AR,SPAN 222:20,3,3,49951,49951,In-Person,"Tokarz, Wojciech",IM113,2ND,B4/B5/B6,Intermediate Spanish II
AR,SPAN 222L:21,0,0,56571,56571,In-Person,"Maillet, David",IM210,2ND,B7,SPAN 222 Lab
AR,SPAN 398:20,3,3,58349,58349,In-Person,"Tokarz, Wojciech",IM201,2ND,W7/W8,Selected Topics
AR,SPAN 427:10,3,3,58348,58348,In-Person,"Paz MacKay, Maria",IM113,1ST,W7/W8,Span & Latin Amer Lit & Cinema
SC,STAT 101:11H,3,3,52338,52338,In-Person,"Al-Shaghay, Abdullah",MULH2070,1ST,W7/W8,Introductory Statistics
SC,STAT 101:12H,3,3,52339,52339,In-Person,"Salimi, Mehdi",MULH2070,1ST,Z7/Z8,Introductory Statistics
SC,STAT 101:13H,3,3,52340,52340,In-Person,"Finbow, Stephen",NFSC1072,1ST,A4/A5/A6,Introductory Statistics
SC,STAT 101:14H,3,3,52904,52904,In-Person,"Lee, Derrick",MULH2030,1ST,L1/L2/L3,Introductory Statistics
SC,STAT 101:15,3,3,58736,58736,Online-Scheduled Delivery,"DeWolf, Darien",ONLINE,1ST,K4/K5/K6,Introductory Statistics
SC,STAT 101:21B,3,3,52341,52341,In-Person,"Al-Shaghay, Abdullah",MULH2030,2ND,Z7/Z8,Introductory Statistics
SC,STAT 101:22B,3,3,52342,52342,In-Person,"De'Bell, Keith",GM001,2ND,O1/O2,Introductory Statistics
SC,STAT 101:23B,3,3,52343,52343,In-Person,"DeWolf, Darien",MULH2032,2ND,Z1/Z2,Introductory Statistics
SC,STAT 101:24B,3,3,56759,56759,In-Person,"TAT - TBA,",MULH2030,2ND,Z4/Z5,Introductory Statistics
SC,STAT 101:25,3,3,58752,58752,Online-Scheduled Delivery,"De'Bell, Keith",ONLINE,2ND,O4/O5,Introductory Statistics
SC,STAT 224:20,3,3,41914,41914,In-Person,"Cupido, Kyran",MULH2032,2ND,C1/C2/C3,Prob & Stats for Engineers
SC,STAT 224L:20,0,0,41942,41942,In-Person,"Keizer, Peter",MULH2030,2ND,E5,STAT 224 Problem Session
SC,STAT 231:10,3,3,41915,41915,In-Person,"Cupido, Kyran",MULH3034,1ST,C1/C2/C3,Stats for Students in Sciences
SC,STAT 231:20,3,3,53247,53247,In-Person,"Cupido, Kyran",MULH2032,2ND,C1/C2/C3,Stats for Students in Sciences
SC,STAT 231L:10,0,0,52924,52924,In-Person,"Keizer, Peter",MULH3026,1ST,C9,STAT 231 Lab
SC,STAT 231L:20,0,0,53246,53246,In-Person,"Keizer, Peter",MULH2030,2ND,E5,STAT 231 Lab
SC,STAT 331:20,3,3,41917,41917,In-Person,"Cupido, Kyran",MULH3034,2ND,A1/A2/A3,Statistical Methods
SC,STAT 331L:20,0,0,52928,52928,In-Person,"Keizer, Peter",MULH4034,2ND,C9,STAT 331 Lab
SC,STAT 333:10,3,3,41918,41918,In-Person,"DeWolf, Darien",MULH3034,1ST,K1/K2/K3,Intro Probability Theory
SC,STAT 334:20,3,3,58485,58485,In-Person,"Cupido, Kyran",AX113,2ND,C4/C5/C6,Mathematical Statistics
SC,STAT 357:10,3,3,58737,58737,In-Person,"Cupido, Kyran",AX23A,1ST,L1/L2/L3,Regression Analysis
SC,STAT 357L:10,0,0,58738,58738,In-Person,"Keizer, Peter",AX23A,1ST,L8,STAT 357 Lab
SC,STAT 490:00,6,6,57697,57697,In-Person,"Finbow, Stephen",,FULL,TBA,Honours Thesis
SC,STAT 491:00,0,0,47770,47770,In-Person,"Wang, Ping",MULH2034,FULL,A7,Senior Seminar
SC,STAT 493:00,3,3,57937,57937,In-Person,"Finbow, Stephen",,FULL,TBA,Senior Thesis
AR,WMGS 100:11J,6,6,48927,48927,In-Person,"Bimm, Morgan",MULH4030,FULL,Z4/Z5,Intro Women's & Gender Studies
AR,WMGS 100:12,6,6,48928,48928,In-Person,"Chattopadhyay, Sutapa",MULH3030,FULL,W4/W5,Intro Women's & Gender Studies
AR,WMGS 100:13,6,6,54164,54164,In-Person,"Schwartz, Andrea",CO110,FULL,O4/O5,Intro Women's & Gender Studies
AR,WMGS 100:14,6,6,58494,58494,In-Person,"Forestell, Nancy",MULH3034,FULL,E4,Intro Women's & Gender Studies
AR,WMGS 205:10,3,3,48929,48929,In-Person,"Schwartz, Andrea",MULH3026,1ST,E5,"Gender, Sexuality & the Body"
AR,WMGS 221:10,3,3,59002,59002,In-Person,"Verberg, Norine",CO110,1ST,X4/X5,Marriage & Family Life
AR,WMGS 221:20,3,3,59003,59003,In-Person,"Verberg, Norine",MULH4030,2ND,Z7/Z8,Marriage & Family Life
